country, year, total_exports, eci, neci, Fc, logFc, Xcn, pci_cm, npci_cm, Qp_cm
tun, 1987, 1962979896.000000, 0.128234, 0.165004, -0.359105, 0.321312, 0.732361, 25.241423, 22.786358, 13.301744
tun, 1988, 2068196492.000000, 0.130735, 0.173527, -0.373334, 0.356905, 0.736903, 27.399455, 23.775706, 16.512222
tun, 1989, 2469860951.000000, -0.025771, 0.130368, -0.449193, 0.183787, 0.713652, 28.380495, 25.054583, 19.172067
tun, 1990, 3146109179.000000, -0.030626, 0.089498, -0.442548, 0.179610, 0.761713, 26.569148, 23.613601, 18.010882
tun, 1991, 3198587842.000000, -0.114127, 0.093212, -0.453635, 0.201251, 0.802330, 24.955430, 22.223858, 17.612635
tun, 1992, 3494558212.000000, 0.028000, 0.171721, -0.364950, 0.249203, 1.121849, 34.525979, 33.181277, 24.666604
tun, 1993, 3184952004.000000, -0.047817, 0.081525, -0.431111, 0.117247, 0.959233, 38.700895, 39.068169, 30.221916
tun, 1994, 3906087834.000000, -0.139530, 0.012373, -0.461092, 0.044066, 0.869642, 36.941903, 37.989949, 30.237271
tun, 1995, 4618216896.000000, -0.149132, 0.065156, -0.442918, 0.093828, 0.939232, 35.915108, 36.896574, 30.044378
tun, 1996, 4899901539.000000, -0.454045, -0.072196, -0.521021, -0.055972, 0.724762, 34.625562, 35.983958, 32.028156
tun, 1997, 5302440783.000000, -0.521211, -0.136714, -0.553272, -0.125687, 0.669685, 34.484366, 34.457421, 33.802070
tun, 1998, 5302440783.000000, -0.487393, -0.130225, -0.528414, -0.067404, 0.662695, 32.599338, 33.603780, 31.588073
tun, 1999, 5413644567.000000, -0.371227, -0.133299, -0.489904, 0.021972, 0.682754, 32.334660, 34.226116, 30.935505
tun, 2000, 5393842868.000000, -0.335308, -0.124318, -0.498148, 0.001524, 0.704824, 41.928479, 40.897833, 36.578090
tun, 2001, 5835938168.000000, -0.176462, -0.096678, -0.379901, 0.164990, 0.724543, 38.813234, 38.951658, 35.174064
tun, 2002, 6162526368.000000, -0.179070, -0.024757, -0.333817, 0.222725, 0.752582, 36.529237, 37.776711, 32.075797
tun, 2003, 7832056927.000000, -0.316525, 0.059497, -0.366445, 0.187987, 0.873048, 32.830771, 35.059926, 31.816468
tun, 2004, 9377617217.000000, -0.279088, 0.115854, -0.328045, 0.213220, 0.956634, 30.057367, 31.963866, 26.616387
tun, 2005, 9961870389.000000, -0.159174, 0.179803, -0.265300, 0.310932, 1.045719, 28.363076, 31.401694, 23.670711
tun, 2006, 11970039449.000000, -0.131907, 0.191890, -0.233875, 0.345388, 1.037463, 33.151427, 35.438799, 24.956676
tun, 2007, 14942895634.000000, -0.002222, 0.233194, -0.136008, 0.431478, 1.075601, 31.042240, 34.105256, 25.512288
tun, 2008, 18669330025.000000, 0.045962, 0.234997, -0.107860, 0.452517, 1.125918, 30.413856, 33.751864, 24.484565
tun, 2009, 13866605153.000000, -0.002907, 0.266972, -0.119109, 0.428960, 1.177797, 28.943174, 32.957592, 22.925224
tun, 2010, 16031014516.000000, 0.073213, 0.313454, -0.016853, 0.499963, 1.204619, 29.130452, 33.099976, 22.432800
tun, 2011, 17846964579.000000, 0.233429, 0.347961, 0.107002, 0.546459, 1.036488, 30.979114, 35.964498, 23.231259
tun, 2012, 17007445917.000000, 0.291069, 0.363821, 0.133789, 0.567841, 0.969416, 30.471120, 34.603045, 19.484586
tun, 2013, 17060464685.000000, 0.164110, 0.245596, -0.001036, 0.387707, 0.626344, 9.032586, 14.377486, 4.874109
tun, 2014, NaN, 0.214778, 0.308588, -0.011313, 0.408296, 0.683107, 11.175393, 15.351598, 2.802561
tur, 1962, 393850000.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
tur, 1963, 408908000.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
tur, 1964, 427878000.000000, -0.771236, -0.658223, -0.403030, -0.534396, 0.499473, 37.014473, 35.177104, 25.358367
tur, 1965, 519017000.000000, -0.693839, -0.655980, -0.397896, -0.459560, 0.530123, 37.395179, 35.467813, 23.551300
tur, 1966, 555779000.000000, -0.715804, -0.632627, -0.416179, -0.440451, 0.531313, 34.603932, 33.457682, 32.213356
tur, 1967, 576371000.000000, -0.835135, -0.582526, -0.447147, -0.600990, 0.571414, 34.030441, 33.343307, 32.913234
tur, 1968, 576564000.000000, -0.864073, -0.504801, -0.446932, -0.725270, 0.671437, 28.992057, 27.760525, 21.891807
tur, 1969, 584124000.000000, -0.850097, -0.353170, -0.441070, -0.615130, 0.811397, 24.672397, 24.317066, 25.087009
tur, 1970, 631635000.000000, -0.545683, -0.311639, -0.452933, -0.293652, 0.855238, 24.495618, 23.707267, 26.366140
tur, 1971, 702840000.000000, -0.515846, -0.277793, -0.448265, -0.251156, 0.889542, 25.311016, 22.346103, 24.495563
tur, 1972, 903414000.000000, -0.467437, -0.199579, -0.436814, -0.145465, 0.978279, 26.846025, 23.175403, 20.492444
tur, 1973, 1349048000.000000, -0.337298, -0.193963, -0.442177, -0.161541, 1.074846, 25.397178, 19.832325, 21.131778
tur, 1974, 1628957000.000000, -0.289211, -0.163230, -0.432686, 0.002754, 1.219684, 17.666505, 13.321277, 13.313507
tur, 1975, 1563495000.000000, -0.234840, -0.297014, -0.445406, -0.000142, 1.347794, 16.397792, 9.944060, 16.317828
tur, 1976, 2003025000.000000, 0.015191, -0.218865, -0.388168, 0.225555, 1.326816, 16.690663, 11.097935, 12.011137
tur, 1977, 1972719000.000000, -0.036495, -0.209814, -0.428983, 0.165747, 1.323144, 17.163075, 10.931248, 12.140842
tur, 1978, 2431061000.000000, -0.113783, -0.184362, -0.473368, 0.038595, 1.323646, 13.599989, 9.153445, 5.379268
tur, 1979, 2713188000.000000, -0.141234, -0.232696, -0.422288, 0.117753, 1.264360, 14.507377, 10.688725, 7.899244
tur, 1980, 3166515000.000000, -0.088335, -0.267812, -0.428096, 0.139964, 1.194181, 13.111183, 9.838920, 9.087247
tur, 1981, 4344272000.000000, 0.064652, -0.173848, -0.387945, 0.222787, 1.456273, 10.633397, 6.940477, 3.786287
tur, 1982, 5441219000.000000, 0.267097, -0.030357, -0.300787, 0.358015, 2.175760, 11.614319, 6.414513, 4.507096
tur, 1983, 7320142000.000000, 0.422683, 0.153395, -0.235063, 0.440595, 3.625568, 10.532759, 5.901823, 2.596777
tur, 1984, 3826618348.000000, 0.188520, 0.240579, -0.276614, 0.476224, 4.809551, -2.047109, -1.765200, -2.440549
tur, 1985, 4379199226.000000, 0.144370, 0.311301, -0.264604, 0.494298, 5.433635, -1.729538, -1.040275, -2.221350
tur, 1986, 7509201473.000000, 0.118645, 0.276977, -0.305556, 0.439642, 4.997656, 3.755327, 1.675937, -1.990728
tur, 1987, 9805293700.000000, 0.219343, 0.391972, -0.223808, 0.438621, 6.679175, 1.976313, -0.399040, -4.779044
tur, 1988, 11705217163.000000, 0.270537, 0.437310, -0.195829, 0.595922, 7.943323, 2.406464, -0.422566, -5.750162
tur, 1989, 12410181484.000000, 0.158364, 0.429675, -0.176341, 0.586374, 7.815627, -3.973631, -4.487430, -5.234978
tur, 1990, 13445286137.000000, 0.143942, 0.410583, -0.091592, 0.620514, 7.517558, -5.819038, -4.116135, -3.876021
tur, 1991, 13807910677.000000, 0.150355, 0.406600, -0.159293, 0.556550, 7.296767, -0.739775, 0.833423, -1.182779
tur, 1992, 14683974469.000000, 0.175993, 0.428694, -0.006625, 0.619503, 9.487534, 11.056696, 13.688803, 7.819011
tur, 1993, 14628854176.000000, 0.092905, 0.373449, -0.121675, 0.495516, 8.485908, 15.845857, 17.723248, 12.793310
tur, 1994, 17335515849.000000, 0.035269, 0.351296, -0.130959, 0.460722, 7.870309, 12.651941, 18.420518, 10.701758
tur, 1995, 20941067230.000000, 0.102971, 0.378770, -0.090968, 0.498109, 8.057585, 12.275352, 20.641864, 9.302507
tur, 1996, 21033278348.000000, 0.003711, 0.360267, -0.032908, 0.525953, 7.497451, 6.472368, 15.025308, 8.392185
tur, 1997, 24566344669.000000, 0.099291, 0.396865, 0.067407, 0.584508, 7.704179, 7.857314, 16.235780, 8.250590
tur, 1998, 24566344669.000000, 0.065294, 0.418333, 0.103739, 0.616912, 8.237537, 0.395511, 10.024911, 2.605840
tur, 1999, 25396644826.000000, 0.085330, 0.451067, 0.136072, 0.635572, 8.721219, -0.175636, 8.191484, 1.487029
tur, 2000, 26111229245.000000, 0.096253, 0.455773, 0.080109, 0.607521, 8.555413, 6.714593, 14.018790, 5.045719
tur, 2001, 29152012031.000000, 0.103766, 0.469796, 0.121113, 0.640877, 8.249521, 4.659669, 11.145620, 2.070965
tur, 2002, 33906527839.000000, 0.059630, 0.481444, 0.116600, 0.634672, 8.353877, 4.851565, 11.932445, 4.377736
tur, 2003, 44722510412.000000, 0.176945, 0.509764, 0.185489, 0.677709, 9.172147, 7.996103, 14.588073, 3.782205
tur, 2004, 59373388063.000000, 0.177247, 0.546960, 0.180631, 0.665272, 10.121202, 11.960299, 17.913889, 4.874690
tur, 2005, 67706651774.000000, 0.252509, 0.567072, 0.231557, 0.696028, 11.075151, 10.916450, 20.044774, 2.783074
tur, 2006, 80183770472.000000, 0.366668, 0.591933, 0.441487, 0.784755, 11.706062, 17.071730, 25.348245, 4.616616
tur, 2007, 100514127204.000000, 0.413431, 0.611177, 0.551445, 0.820337, 12.466576, 15.483364, 24.146395, 0.866587
tur, 2008, 124711172346.000000, 0.434059, 0.641503, 0.546443, 0.801113, 13.178643, -16.164542, -10.904210, -19.584783
tur, 2009, 97416588859.000000, 0.408188, 0.644200, 0.603534, 0.803903, 13.614491, -16.818953, -13.450001, -21.928830
tur, 2010, 107919189552.000000, 0.432695, 0.633827, 0.632704, 0.814821, 13.615314, -18.129399, -15.729934, -24.715647
tur, 2011, 134915251953.000000, 0.429380, 0.633761, 0.842281, 0.895306, 12.252862, -19.704563, -14.684589, -23.392045
tur, 2012, 152536652596.000000, 0.450234, 0.636138, 0.724115, 0.853373, 12.073569, 16.126928, 25.178675, 1.831209
tur, 2013, 151802637087.000000, 0.287393, 0.583639, 0.704876, 0.680603, 8.530642, -20.240734, -10.429197, -18.961562
tur, 2014, 157714945962.000000, 0.378481, 0.659361, 0.768015, 0.751899, 10.092705, -18.804396, -9.258324, -11.274722
tza, 1962, 132323000.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
tza, 1963, 147616000.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
tza, 1964, 173400000.000000, -1.428343, -1.381315, -0.404533, -0.938489, 0.117209, 34.626331, 33.874450, 27.146914
tza, 1965, 171800000.000000, -1.279369, -1.223635, -0.399412, -0.770820, 0.143070, 33.612681, 32.662168, 25.063130
tza, 1966, 207388000.000000, -1.330509, -1.272242, -0.420263, -0.773687, 0.130238, 31.103184, 30.495308, 33.956626
tza, 1967, 210451000.000000, -1.292029, -1.271259, -0.450436, -0.797354, 0.127081, 30.291477, 30.226992, 33.942631
tza, 1968, 209746000.000000, -1.238559, -1.311070, -0.450476, -0.915861, 0.129084, 27.333638, 25.534334, 22.958614
tza, 1969, 215232000.000000, -1.305738, -1.352404, -0.447749, -0.919860, 0.123339, 25.089579, 22.561900, 27.115586
tza, 1970, 236020000.000000, -1.232452, -1.320604, -0.476548, -0.833171, 0.140526, 24.658409, 22.717793, 29.908548
tza, 1971, 241431000.000000, -1.252814, -1.420355, -0.481269, -0.872443, 0.134730, 23.285210, 19.282596, 27.502884
tza, 1972, 304953000.000000, -1.272757, -1.425082, -0.479531, -0.817752, 0.135429, 25.936031, 21.196182, 23.826109
tza, 1973, 358415000.000000, -1.160773, -1.442467, -0.493341, -0.794884, 0.120530, 25.401276, 20.215058, 25.555206
tza, 1974, 431108000.000000, -1.247891, -1.407810, -0.525278, -0.756795, 0.114336, 19.640912, 17.128313, 17.764255
tza, 1975, 380270000.000000, -1.252726, -1.393582, -0.576601, -0.807184, 0.105908, 16.314101, 13.573515, 22.125653
tza, 1976, 545030000.000000, -1.243708, -1.223459, -0.606270, -0.584545, 0.118630, 13.049997, 11.447406, 17.617453
tza, 1977, 544016000.000000, -1.137420, -1.341137, -0.624202, -0.571229, 0.098350, 15.516813, 12.321945, 17.761614
tza, 1978, 439544000.000000, -1.224022, -1.347007, -0.616224, -0.817291, 0.086403, 15.546411, 13.477438, 7.536882
tza, 1979, 621741000.000000, -1.116687, -1.315024, -0.584210, -0.550351, 0.091083, 12.979004, 11.136786, 9.953569
tza, 1980, 627343000.000000, -0.882410, -1.232467, -0.588557, -0.423972, 0.110404, 12.065817, 10.129393, 12.175478
tza, 1981, 482961000.000000, -0.881603, -1.229686, -0.592827, -0.349990, 0.108847, 10.660225, 8.142133, 7.410951
tza, 1982, 372769000.000000, -0.793757, -1.218273, -0.601694, -0.246538, 0.103001, 10.904487, 8.427395, 10.643346
tza, 1983, 342607000.000000, -1.148151, -1.622823, -0.624968, -0.404913, 0.042109, 12.572822, 9.581314, 11.179068
tza, 1984, 341489599.000000, -1.053318, -1.425080, -0.578944, -0.530895, 0.037604, 12.553074, 9.869992, 9.549399
tza, 1985, 307607105.000000, -0.890427, -1.254159, -0.550375, -0.595689, 0.044683, 13.753396, 10.930401, 9.210422
tza, 1986, 380106052.000000, -0.922606, -1.229572, -0.525916, -0.597083, 0.051581, 24.058671, 19.770261, 14.399987
tza, 1987, 314098626.000000, -1.010290, -1.143760, -0.551036, -0.206588, 0.057853, 22.018381, 17.906412, 16.265342
tza, 1988, 349916344.000000, -1.218693, -1.230350, -0.570150, -0.552528, 0.049779, 20.107990, 15.288191, 20.004412
tza, 1989, 408931710.000000, -1.151035, -1.256001, -0.573012, -0.421326, 0.049071, 18.666376, 12.863695, 20.588662
tza, 1990, 331675370.000000, -1.099580, -1.205515, -0.608122, -0.533072, 0.053956, 18.898081, 12.351239, 20.082763
tza, 1991, 305634877.000000, -1.203929, -1.252112, -0.611450, -0.511528, 0.049584, 19.301826, 11.028310, 19.760059
tza, 1992, 317449846.000000, -1.122504, -1.137432, -0.602201, -0.395599, 0.071696, 25.314369, 18.554995, 24.926842
tza, 1993, 408562747.000000, -1.215081, -1.328014, -0.640669, -0.499299, 0.060822, 28.923116, 22.925222, 31.084231
tza, 1994, 419109636.000000, -1.136221, -1.404033, -0.647116, -0.482961, 0.065107, 28.872961, 21.614742, 31.605642
tza, 1995, 566403951.000000, -1.265751, -1.404613, -0.672912, -0.580755, 0.066272, 29.717868, 22.695131, 33.173662
tza, 1996, 576334845.000000, -1.310527, -1.450499, -0.693169, -0.591164, 0.060181, 30.159828, 23.235334, 34.264955
tza, 1997, 565875742.000000, -1.219634, -1.496098, -0.700219, -0.570593, 0.060416, 28.885042, 22.147385, 34.457845
tza, 1998, 565875742.000000, -1.295620, -1.567281, -0.728830, -0.721407, 0.049193, 29.254563, 22.244792, 33.391480
tza, 1999, 499324307.000000, -1.159023, -1.606092, -0.716455, -0.621195, 0.049457, 29.695257, 22.127340, 32.242161
tza, 2000, 587791385.000000, -1.271939, -1.640229, -0.697701, -0.583604, 0.058660, 33.123997, 24.690020, 36.269231
tza, 2001, 590392280.000000, -1.238823, -1.669059, -0.706683, -0.661726, 0.061500, 31.336975, 23.579559, 36.335801
tza, 2002, 622809914.000000, -1.273683, -1.682011, -0.706968, -0.676572, 0.059061, 32.231657, 24.606012, 34.111981
tza, 2003, 751685618.000000, -1.145238, -1.558156, -0.685378, -0.536084, 0.063286, 28.597768, 21.321545, 33.057273
tza, 2004, 1005656547.000000, -1.198191, -1.479411, -0.664150, -0.457391, 0.070050, 23.785420, 14.600464, 28.859362
tza, 2005, 1251247587.000000, -1.172759, -1.383839, -0.667815, -0.415679, 0.078381, 18.934224, 8.923893, 25.350386
tza, 2006, 1350445210.000000, -1.191089, -1.359126, -0.692792, -0.411282, 0.083327, 21.435616, 11.961165, 26.043901
tza, 2007, 1461596956.000000, -1.176872, -1.300525, -0.690503, -0.348202, 0.087367, 16.012561, 7.023576, 26.168819
tza, 2008, 1667451138.000000, -1.129102, -1.257733, -0.694222, -0.308799, 0.086177, 12.929924, 4.026287, 23.485063
tza, 2009, 1931612804.000000, -1.016696, -1.195654, -0.619138, -0.124018, 0.094045, 11.320772, 4.521297, 20.727706
tza, 2010, 2467509182.000000, -1.071467, -1.072188, -0.652448, -0.183374, 0.091974, 16.508767, 8.827470, 24.269106
tza, 2011, 4734959519.000000, -0.995243, -0.880030, -0.570342, -0.098832, 0.144558, 20.150118, 13.920176, 27.342346
tza, 2012, 5547229200.000000, -0.730645, -0.747397, -0.410709, 0.117732, 0.204031, 14.637757, 9.723034, 21.332401
tza, 2013, 4412548850.000000, -0.919298, -0.904776, -0.443770, 0.085842, 0.176786, -6.236135, -7.406903, 3.016804
tza, 2014, 5704653587.000000, -1.033473, -1.229194, -0.532072, -0.008715, 0.218520, -10.205245, -9.240052, 0.134632
ukr, 1962, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1963, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1964, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1965, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1966, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1967, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1968, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1969, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1970, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1971, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1972, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1973, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1974, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1975, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1976, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1977, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1978, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1979, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1980, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1981, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1982, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1983, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1984, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1985, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1986, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1987, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1988, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1989, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1990, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1991, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ukr, 1992, 1473928270.000000, 0.056669, 0.016471, -0.483374, 0.024499, 0.441754, 35.305368, 28.609424, 23.337752
ukr, 1993, 3098871962.000000, 0.127406, 0.117658, -0.437727, 0.105455, 0.753134, 35.711772, 28.858927, 25.598170
ukr, 1994, 4694835184.000000, 0.122931, 0.075310, -0.393674, 0.157157, 0.992021, 34.046160, 27.001438, 24.579429
ukr, 1995, 5601869365.000000, 0.062267, 0.166436, -0.396733, 0.166978, 1.326571, 32.489264, 25.193595, 24.937445
ukr, 1996, 15235849641.000000, 0.568178, 0.456723, 0.066239, 0.596502, 3.756472, 29.838120, 17.947375, 15.370570
ukr, 1997, 10937656973.000000, 0.593300, 0.573580, 0.074795, 0.589500, 3.903083, 32.555370, 22.456772, 15.969980
ukr, 1998, 10937656973.000000, 0.647333, 0.611047, 0.129719, 0.633572, 4.827952, 31.069166, 19.978156, 12.568510
ukr, 1999, 9388932416.000000, 0.562931, 0.559771, 0.083430, 0.602622, 3.901546, 28.972663, 19.163516, 12.883557
ukr, 2000, 12743012400.000000, 0.484355, 0.569362, 0.016709, 0.564744, 3.942522, 33.405118, 26.204436, 17.854491
ukr, 2001, 13458637362.000000, 0.458828, 0.569512, 0.049861, 0.591376, 3.765722, 29.631549, 21.635213, 15.584282
ukr, 2002, 14752219674.000000, 0.475434, 0.554552, 0.073124, 0.604733, 3.975428, 30.865262, 22.822349, 16.075366
ukr, 2003, 21961881155.000000, 0.488237, 0.538856, 0.165273, 0.665140, 4.543317, 29.374612, 18.845595, 15.170255
ukr, 2004, 31370409783.000000, 0.551859, 0.551460, 0.254747, 0.711662, 5.574687, 31.249132, 21.959784, 16.474960
ukr, 2005, 35203803135.000000, 0.595211, 0.548882, 0.134195, 0.636920, 6.255939, 32.173173, 20.646190, 13.811213
ukr, 2006, 39328841816.000000, 0.553144, 0.461889, 0.091473, 0.595699, 5.694044, 36.129516, 25.102618, 15.222754
ukr, 2007, 49273577172.000000, 0.601226, 0.509817, 0.149504, 0.623773, 6.031886, 35.461700, 22.950738, 15.347519
ukr, 2008, 70625152264.000000, 0.551676, 0.633974, 0.113537, 0.594849, 6.978535, 33.898233, 23.906234, 15.948115
ukr, 2009, 43527469898.000000, 0.526113, 0.660262, 0.143161, 0.593381, 7.133141, 32.617013, 22.474321, 13.747210
ukr, 2010, 54278860266.000000, 0.517830, 0.673379, 0.134534, 0.589599, 6.709894, 34.111081, 25.226268, 16.332051
ukr, 2011, 68393034414.000000, 0.480965, 0.584846, 0.069385, 0.522810, 5.337162, 35.608800, 25.099148, 18.661755
ukr, 2012, 68694495651.000000, 0.469842, 0.542447, 0.038066, 0.507533, 5.151034, 35.001945, 22.879679, 18.367527
ukr, 2013, 63320468997.000000, 0.289540, 0.448912, -0.018706, 0.378171, 3.430623, 13.273287, 6.104305, 2.527997
ukr, 2014, 53913302490.000000, 0.268345, 0.433991, 0.012871, 0.422311, 3.399408, 11.267902, 4.422671, 0.798243
ury, 1962, 131542000.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ury, 1963, 171192000.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
ury, 1964, 174856000.000000, 0.168250, 0.350080, -0.391072, 0.076888, 0.759662, 53.893753, 52.457489, 26.487269
ury, 1965, 203441000.000000, 0.265711, 0.392643, -0.384835, 0.093759, 0.846995, 53.768259, 52.094057, 24.392879
ury, 1966, 218056000.000000, 0.305691, 0.442767, -0.386265, 0.139910, 0.896975, 52.936956, 51.745951, 33.227550
ury, 1967, 158770000.000000, 0.278787, 0.464505, -0.391576, 0.171650, 0.884264, 51.833328, 51.893201, 33.794961
ury, 1968, 176877000.000000, 0.335919, 0.493220, -0.380821, 0.150834, 0.922269, 52.830202, 53.000425, 23.959352
ury, 1969, 191385000.000000, 0.180582, 0.523852, -0.402660, -0.027251, 0.840596, 51.501652, 52.766057, 28.829295
ury, 1970, 193510000.000000, 0.261768, 0.552345, -0.398152, 0.127091, 0.876857, 47.278138, 49.541335, 30.334230
ury, 1971, 218828000.000000, 0.298024, 0.580468, -0.347881, 0.280964, 0.950232, 46.565760, 47.211332, 27.691404
ury, 1972, 202512000.000000, 0.271904, 0.516733, -0.368541, 0.208395, 0.785643, 47.022965, 46.586064, 23.328765
ury, 1973, 305168000.000000, 0.322398, 0.501573, -0.394191, 0.091501, 0.646141, 47.381496, 47.322805, 25.914453
ury, 1974, 329608000.000000, 0.405485, 0.475801, -0.321421, 0.305829, 0.566446, 31.303177, 30.267924, 16.167532
ury, 1975, 411905000.000000, 0.408375, 0.441552, -0.298353, 0.328355, 0.639319, 30.512220, 29.396607, 20.658811
ury, 1976, 578165000.000000, 0.429916, 0.408900, -0.275317, 0.397857, 0.668859, 25.614402, 24.787563, 14.392931
ury, 1977, 646472000.000000, 0.348066, 0.418295, -0.288919, 0.381921, 0.787632, 23.669155, 23.822564, 13.295855
